,id,date,text,STANCE,OPINION,POL,cleanText,cleanTextNoPun,hashtags,mentions,NOUN,PROPN,PRON,ADJ,DET,ADP,VERB,ADV,CONJ,INTJ,AUX,SCONJ,finalCleanText,COUNT_NOUN,COUNT_PROPN,COUNT_PRON,COUNT_ADJ,COUNT_DET,COUNT_ADP,COUNT_VERB,COUNT_ADV,COUNT_CONJ,COUNT_INTJ,COUNT_AUX,COUNT_SCONJ,Positive_Score,Negative_Score,Neutral_Score,Compound Score
1359,5ce1a955884ce40b80b51ecf,Sun May 19 19:02:23 +0000 2019,There are 2 reasons why forecasting seats in West Bengal poses a problem: 1) Impossible to assess the quantum of election rigging 2) The fear factor that makes people lie to surveys about who they actually voted for. Waiting for the actual verdict on May 23 is wise.,1,1,1,There are reasons why forecasting seats in West Bengal poses a problem: ) Impossible to assess the quantum of election rigging ) The fear factor that makes people lie to surveys about who they actually voted for. Waiting for the actual verdict on May is wise.,There are reasons why forecasting seats in West Bengal poses a problem  ) Impossible to assess the quantum of election rigging ) The fear factor that makes people lie to surveys about who they actually voted for  Waiting for the actual verdict on May is wise ,[[]],[[]],"['reasons', 'seats', 'problem', 'quantum', 'election', 'rigging', 'fear', 'factor', 'people', 'surveys', 'verdict']","['West', 'Bengal', 'May']","['There', 'who', 'they']","['Impossible', 'actual', 'wise']","['a', 'the', 'The', 'that', 'the']","['in', 'of', 'to', 'about', 'for', 'for', 'on']","['forecasting', 'poses', 'assess', 'makes', 'lie', 'voted', 'Waiting']","['why', 'actually']",[],[],"['are', 'is']",[],reason forecast seat West Bengal pose problem impossible assess quantum election rigging fear factor make people lie survey actually vote wait actual verdict wise,115,25,24,32,34,47,70,19,2,2,13,2,0.086,0.10800000000000001,0.8059999999999999,-0.29600000000000004
1360,5ce1a9eb884ce40b80b52153,Sun May 19 19:09:13 +0000 2019,"@sardesairajdeep I'm From Chhattisgarh Kanker Loksabha Area, Antagarh Assembly Area, I Was Shocked When Media Creating Polls In A Favour Of BJP Coz No News Channel or Any Media Not Taking Any Survey In History On Our Area,I Think This Is A New Propoganda &amp; Fake #ExitPoll Created &amp; Funded By #BJP",0,0,0,"I'm From Chhattisgarh Kanker Loksabha Area, Antagarh Assembly Area, I Was Shocked When Media Creating Polls In A Favour Of BJP Coz No News Channel or Any Media Not Taking Any Survey In History On Our Area,I Think This Is A New Propoganda &amp; Fake Created &amp; Funded By",I'm From Chhattisgarh Kanker Loksabha Area  Antagarh Assembly Area  I Was Shocked When Media Creating Polls In A Favour Of BJP Coz No News Channel or Any Media Not Taking Any Survey In History On Our Area I Think This Is A New Propoganda &amp; Fake Created &amp; Funded By,"['#ExitPoll', '#BJP']",['@sardesairajdeep'],"['Media', 'Polls', 'Media', 'Survey', 'History', 'Area', 'amp', 'amp']","['Chhattisgarh', 'Kanker', 'Loksabha', 'Area', 'Antagarh', 'Assembly', 'Area', 'Favour', 'BJP', 'Coz', 'No', 'News', 'Channel', 'New', 'Propoganda', 'Fake', 'Created']","['I', 'I', 'I']",[],"['A', 'Any', 'Any', 'Our', 'This', 'A']","['From', 'In', 'Of', 'In', 'On', 'By']","['Shocked', 'Creating', 'Taking', 'Think', 'Funded']",['When'],[],[],"[""'m"", 'Was', 'Is']",[],Chhattisgarh Kanker Loksabha Area Antagarh Assembly Area shock medium create poll Favour BJP Coz News Channel medium take survey history area think New Propoganda amp Fake Created amp fund,70,167,15,2,39,38,52,8,2,2,19,2,0.11699999999999999,0.125,0.758,-0.128
1361,5ce1aba1884ce40b80b5252e,Sun May 19 18:04:39 +0000 2019,Congress and opposition should be ready not to accept this and call on people of this nation and SC . It has been clear that the Chief Election Commisioner has kept his eyes closed in support of BJP. What about the lake of EVMs which have gone missing and not accounted for.,0,0,0,Congress and opposition should be ready not to accept this and call on people of this nation and SC . It has been clear that the Chief Election Commisioner has kept his eyes closed in support of BJP. What about the lake of EVMs which have gone missing and not accounted for.,Congress and opposition should be ready not to accept this and call on people of this nation and SC   It has been clear that the Chief Election Commisioner has kept his eyes closed in support of BJP  What about the lake of EVMs which have gone missing and not accounted for ,[[]],[[]],"['opposition', 'people', 'nation', 'eyes', 'support', 'lake', 'EVMs']","['Congress', 'SC', 'Chief', 'Election', 'Commisioner', 'BJP']","['It', 'What']","['ready', 'clear', 'missing']","['this', 'this', 'the', 'his', 'the', 'which']","['on', 'of', 'in', 'of', 'about', 'of', 'for']","['should', 'accept', 'call', 'kept', 'closed', 'gone', 'accounted']",[],[],[],"['be', 'has', 'been', 'has', 'have']",['that'],Congress opposition ready accept people nation SC    clear Chief Election Commisioner keep eye close support BJP lake evm go missing account,69,61,14,29,46,46,67,2,2,2,36,8,0.132,0.07400000000000001,0.794,0.5293
1362,5ce1abfc884ce40b80b525f3,Sun May 19 19:17:25 +0000 2019,"#ExitPolls are there for chowkidars &amp; Bhakts like this to take credit and suck up to bosses.\n\nAs long as there are low IQ low ambition bhakts like this, it is not the politicians fault to exploit them.After all,a follow my Modi counts a lot to a supari killer or a vicious troll. https://t.co/SXGHY6BLEd",0,0,0,"are there for chowkidars &amp; Bhakts like this to take credit and suck up to bosses.\n\nAs long as there are low IQ low ambition bhakts like this, it is not the politicians fault to eloit them.After all,a follow my Modi counts a lot to a supari killer or a vicious troll.",are there for chowkidars &amp; Bhakts like this to take credit and suck up to bosses  n nAs long as there are low IQ low ambition bhakts like this  it is not the politicians fault to eloit them After all a follow my Modi counts a lot to a supari killer or a vicious troll ,['#ExitPolls'],[[]],"['chowkidars', 'credit', 'bosses', 'ambition', 'bhakts', 'politicians', 'follow', 'lot', 'killer', 'troll']","['amp', 'Bhakts', 'n', 'nAs', 'IQ', 'Modi']","['there', 'there', 'it', 'them']","['low', 'low', 'supari', 'vicious']","['this', 'this', 'the', 'a', 'my', 'a', 'a', 'a']","['for', 'up', 'to', 'to']","['take', 'suck', 'fault', 'eloit', 'counts']","['long', 'After', 'all']",[],[],"['are', 'are', 'is']","['like', 'as', 'like']",chowkidar amp Bhakts like credit suck boss nAs long low IQ low ambition bhakts like politician fault eloit follow Modi count lot supari killer vicious troll,107,43,32,35,49,25,44,24,2,2,20,22,0.145,0.22399999999999998,0.631,-0.6643
1363,5ce1aca3884ce40b80b52770,Sun May 19 19:20:55 +0000 2019,If the #ExitPolls come good then the biggest losers will be the regional satraps. They need to realise that hereon while they may still hold their ground in their states they need to shed their prime ministerial ambitions and play second fiddle to either of the national party.,1,1,0,If the come good then the biggest losers will be the regional satraps. They need to realise that hereon while they may still hold their ground in their states they need to shed their prime ministerial ambitions and play second fiddle to either of the national party.,If the come good then the biggest losers will be the regional satraps  They need to realise that hereon while they may still hold their ground in their states they need to shed their prime ministerial ambitions and play second fiddle to either of the national party ,['#ExitPolls'],[[]],"['come', 'good', 'losers', 'satraps', 'hereon', 'ground', 'states', 'ambitions', 'fiddle']","['national', 'party']","['They', 'they', 'they']","['biggest', 'regional', 'prime', 'ministerial', 'second']","['the', 'the', 'the', 'that', 'their', 'their', 'their', 'either', 'the']","['in', 'to', 'of']","['will', 'need', 'realise', 'may', 'hold', 'need', 'shed', 'play']","['then', 'still']",[],[],['be'],"['If', 'while']",come good big loser regional satrap need realise hereon hold ground state need shed prime ministerial ambition play second fiddle national party,90,21,24,57,73,18,66,17,2,2,6,15,0.14400000000000002,0.061,0.794,0.5574
1364,5ce1acad884ce40b80b52791,Sun May 19 19:19:36 +0000 2019,"Just a sample of #ExitPoll2019 from different Channels\nPic1.Haryana has total 10 seats,BJP winning 22\n\nPic2.Congress has 42% vote share, but BJP winning Chandigarh with 37% vote share\n\nPic3. AAP didn't contest any seat in Uttarakhand, but has 2.9% Vote share\n\nPic4. NDA 605 seats https://t.co/3j9jRRWhYC",0,0,0,"Just a sample of from different Channels\nPic1.Haryana has total seats,BJP winning \n\nPic2.Congress has % vote share, but BJP winning Chandigarh with % vote share\n\nPic3. AAP didn't contest any seat in Uttarakhand, but has % Vote share\n\nPic4. NDA seats",Just a sample of from different Channels nPic1 Haryana has total seats BJP winning  n nPic2 Congress has % vote share  but BJP winning Chandigarh with % vote share n nPic3  AAP didn't contest any seat in Uttarakhand  but has % Vote share n nPic4  NDA seats,['#ExitPoll2019'],[[]],"['sample', 'Channels', 'seats', '%', 'vote', 'share', '%', 'vote', 'share', 'seat', '%', 'Vote', 'share', 'seats']","['nPic1', 'Haryana', 'BJP', 'nPic2', 'Congress', 'BJP', 'Chandigarh', 'n', 'nPic3', 'AAP', 'Uttarakhand', 'nPic4', 'NDA']",[],"['different', 'total']","['a', 'any', 'n']","['of', 'from', 'with', 'in']","['winning', 'winning', 'contest']",['Just'],[],[],"['has', 'has', 'did', 'has']",[],sample different channel nPic1 Haryana total seat BJP win nPic2 Congress vote share BJP win Chandigarh vote share nPic3 AAP contest seat Uttarakhand vote share nPic4 NDA seat,114,121,2,22,17,28,33,8,2,2,28,2,0.179,0.0,0.821,0.8192
1365,5ce1ae3b884ce40b80b52be4,Sun May 19 18:13:52 +0000 2019,"Yogendra Ji - How could you say this? I am sorry, you just sound like Amit Shah.\nIt is not the responsibility of the Congress or Rahul Gandhi alone to save the idea of India. This attitude of India's liberals blaming Congress for everything has brought India to this stage. https://t.co/YgQ713FGMn",2,0,0,"Yogendra Ji - How could you say this? I am sorry, you just sound like Amit Shah.\nIt is not the responsibility of the Congress or Rahul Gandhi alone to save the idea of India. This attitude of India's liberals blaming Congress for everything has brought India to this stage.",Yogendra Ji - How could you say this? I am sorry  you just sound like Amit Shah  nIt is not the responsibility of the Congress or Rahul Gandhi alone to save the idea of India  This attitude of India's liberals blaming Congress for everything has brought India to this stage ,[[]],[[]],"['nIt', 'responsibility', 'idea', 'attitude', 'liberals', 'stage']","['Yogendra', 'Ji', 'Amit', 'Shah', 'Congress', 'Rahul', 'Gandhi', 'India', 'India', 'Congress', 'India']","['you', 'I', 'you', 'everything']",['sorry'],"['this', 'the', 'the', 'the', 'This', 'this']","['of', 'of', 'of', 'for', 'to']","['could', 'say', 'sound', 'save', 'blaming', 'brought']","['How', 'just', 'alone']",[],[],"['am', 'is', 'has']",['like'],Yogendra Ji sorry sound like Amit Shah nIt responsibility Congress Rahul Gandhi save idea India attitude India liberal blame Congress bring India stage,66,104,33,9,45,31,55,24,2,2,19,8,0.1,0.114,0.787,0.0516
1366,5ce1b279884ce40b80b538a5,Sun May 19 19:45:21 +0000 2019,"The caste arithmetic of votes in UP seems to be making a dent on the BJP final tally.The CVoter #ExitPoll reveals that despite the BJP's 407 rallies in India's biggest state,the alliance led by the SP&amp;BSP seems to be taking away a major chunk of seats from the saffron party.",2,0,0,"The caste arithmetic of votes in UP seems to be making a dent on the BJP final tally.The CVoter reveals that despite the BJP's rallies in India's biggest state,the alliance led by the SP&amp;BSP seems to be taking away a major chunk of seats from the saffron party.",The caste arithmetic of votes in UP seems to be making a dent on the BJP final tally The CVoter reveals that despite the BJP's rallies in India's biggest state the alliance led by the SP&amp;BSP seems to be taking away a major chunk of seats from the saffron party ,['#ExitPoll'],[[]],"['votes', 'UP', 'dent', 'tally', 'rallies', 'state', 'alliance', 'SP&amp;BSP', 'chunk', 'seats']","['BJP', 'CVoter', 'BJP', 'India', 'saffron', 'party']",[],"['caste', 'arithmetic', 'final', 'biggest', 'major']","['The', 'a', 'the', 'The', 'the', 'the', 'the', 'a', 'the']","['of', 'in', 'on', 'in', 'by', 'away', 'of', 'from']","['seems', 'making', 'reveals', 'led', 'seems', 'taking']",[],[],[],"['be', 'be']","['that', 'despite']",caste arithmetic vote make dent BJP final tally CVoter reveal despite BJP rally India big state alliance lead sp&amp;bsp take away major chunk seat saffron party,96,53,2,52,59,52,56,2,2,2,12,19,0.052000000000000005,0.0,0.948,0.4019
1367,5ce1b31b884ce40b80b53ae2,Sun May 19 19:48:20 +0000 2019,Bhakts remember : nda couldnt get you a job in 5 years and asked you to fry pakodas. Maybe in the next 5 years (that is if they come) they may ask you to make Chutney to go along. Say good bye to your parents hard earned money who spent it on your education. #ExitPoll2019,2,1,0,Bhakts remember : nda couldnt get you a job in years and asked you to fry pakodas. Maybe in the next years (that is if they come) they may ask you to make Chutney to go along. Say good bye to your parents hard earned money who spent it on your education.,Bhakts remember   nda couldnt get you a job in years and asked you to fry pakodas  Maybe in the next years (that is if they come) they may ask you to make Chutney to go along  Say good bye to your parents hard earned money who spent it on your education ,['#ExitPoll2019'],[[]],"['job', 'years', 'pakodas', 'years', 'parents', 'money', 'education']","['Bhakts', 'nda', 'Chutney']","['you', 'you', 'they', 'they', 'you', 'who', 'it']","['next', 'good']","['a', 'the', 'that', 'your', 'your']","['in', 'to', 'in', 'along', 'to', 'on']","['remember', 'could', 'asked', 'fry', 'come', 'may', 'ask', 'make', 'go', 'Say', 'earned', 'spent']","['Maybe', 'hard']",[],['bye'],"['get', 'is']",['if'],Bhakts remember    nda not job year ask fry pakoda maybe year come ask Chutney good bye parent hard earn money spend education,69,28,50,16,36,39,99,17,2,7,13,6,0.051,0.024,0.925,0.3612
1368,5ce1b3f4884ce40b80b53dfb,Sun May 19 19:52:00 +0000 2019,@INCTharoorian @RahulGandhi Thank you so much.means a elixir today as exit polls insult Indians hard work of queue to vote even in hot summer's n by giving a days pay like my chowkidar Yes democracy rests more coz of such who give up food when their is none so All TV watchers can keep joking on #ExitPolls,1,1,1,Thank you so much.means a elixir today as exit polls insult Indians hard work of queue to vote even in hot summer's n by giving a days pay like my chowkidar Yes democracy rests more coz of such who give up food when their is none so All TV watchers can keep joking on,Thank you so much means a elixir today as exit polls insult Indians hard work of queue to vote even in hot summer's n by giving a days pay like my chowkidar Yes democracy rests more coz of such who give up food when their is none so All TV watchers can keep joking on,['#ExitPolls'],"['@INCTharoorian', '@RahulGandhi']","['elixir', 'today', 'exit', 'polls', 'work', 'queue', 'summer', 'n', 'days', 'pay', 'chowkidar', 'democracy', 'coz', 'food', 'none', 'TV', 'watchers']",['Indians'],"['you', 'who']","['hard', 'hot', 'more', 'such']","['a', 'a', 'my', 'their', 'All']","['of', 'in', 'by', 'of', 'up', 'on']","['Thank', 'means', 'insult', 'vote', 'giving', 'rests', 'give', 'can', 'keep', 'joking']","['so', 'much', 'even', 'when', 'so']",[],['Yes'],['is'],"['as', 'like']",thank mean elixir today exit poll insult Indians hard work queue vote hot summer give day pay like chowkidar yes democracy rest coz food tv watcher joke,150,11,14,31,32,36,88,36,2,7,6,14,0.179,0.091,0.73,0.7096
1369,5ce1b4af884ce40b80b54072,Sun May 19 19:54:48 +0000 2019,Yesterday the exit poll released a majority to BJP.\nYou can easily understand the society never learn anything from the past.\nTime magazine revealed exact face of the leader at Sangh Putru. Modi !\n1st we need to emancipate our society with proper political knowledge.\n#ExitPolls,2,0,0,Yesterday the exit poll released a majority to BJP.\nYou can easily understand the society never learn anything from the past.\nTime magazine revealed exact face of the leader at Sangh Putru. Modi !\n1st we need to emancipate our society with proper political knowledge.\n,Yesterday the exit poll released a majority to BJP  nYou can easily understand the society never learn anything from the past  nTime magazine revealed exact face of the leader at Sangh Putru  Modi ! n1st we need to emancipate our society with proper political knowledge  n,['#ExitPolls'],[[]],"['Yesterday', 'exit', 'poll', 'majority', 'society', 'past', 'magazine', 'face', 'leader', 'society', 'knowledge']","['BJP', 'nYou', 'nTime', 'Sangh', 'Putru', 'Modi', 'n1st']","['anything', 'we']","['exact', 'proper', 'political']","['the', 'a', 'the', 'the', 'the', 'our']","['to', 'from', 'of', 'at', 'with']","['released', 'can', 'understand', 'learn', 'revealed', 'need', 'emancipate']","['easily', 'never']",[],[],[],[],yesterday exit poll release majority BJP nYou easily understand society learn past nTime magazine reveal exact face leader Sangh Putru Modi n1st need emancipate society proper political knowledge,114,58,18,32,40,34,76,19,2,2,2,2,0.062,0.0,0.938,0.4003
1370,5ce1b5b9884ce40b80b543ce,Sun May 19 19:59:39 +0000 2019,"Extremely important election for Mayawati. The stakes are higher for her more than anyone else. But also to think that Yogi as last minute choice over Sinha and other issues since 2017 will not impact, seems strange. Bypolls also a seperate trend. \n#ExitPoll2019 #Exitpolls #UPA https://t.co/OxaKKd31o2",0,1,0,"Extremely important election for Mayawati. The stakes are higher for her more than anyone else. But also to think that Yogi as last minute choice over Sinha and other issues since will not impact, seems strange. Bypolls also a seperate trend. \n",Extremely important election for Mayawati  The stakes are higher for her more than anyone else  But also to think that Yogi as last minute choice over Sinha and other issues since will not impact  seems strange  Bypolls also a seperate trend   n,"['#ExitPoll2019', '#Exitpolls', '#UPA']",[[]],"['election', 'stakes', 'minute', 'choice', 'issues', 'Bypolls', 'trend']","['Mayawati', 'Yogi', 'Sinha']","['her', 'anyone']","['important', 'higher', 'more', 'last', 'other', 'strange', 'seperate']","['The', 'that', 'a']","['for', 'for', 'over']","['think', 'will', 'impact', 'seems']","['Extremely', 'else', 'also', 'also']",[],[],['are'],"['than', 'as', 'since']",extremely important election Mayawati stake high think Yogi minute choice Sinha issue impact strange bypoll seperate trend   ,72,29,17,71,20,22,36,37,2,2,7,23,0.07200000000000001,0.0,0.9279999999999999,0.3473
1371,5ce1b6bf884ce40b80b54703,Sun May 19 20:04:02 +0000 2019,"@DeShobhaa Till when people like you are going to abuse our religion, if we are going to defend that, then you will say us illiterate and poor!\nWe know whom you work for, thanks to information age.\nWriting sex fiction does not make you literate!!\n#ExitPoll2019\n#ExitPolls",0,1,0,"Till when people like you are going to abuse our religion, if we are going to defend that, then you will say us illiterate and poor!\nWe know whom you work for, thanks to information age.\nWriting sex fiction does not make you literate!!\n\n",Till when people like you are going to abuse our religion  if we are going to defend that  then you will say us illiterate and poor! nWe know whom you work for  thanks to information age  nWriting sex fiction does not make you literate!! n n,"['#ExitPoll2019', '#ExitPolls']",['@DeShobhaa'],"['people', 'religion', 'nWe', 'thanks', 'information', 'age', 'sex', 'fiction']",['n'],"['you', 'we', 'you', 'us', 'whom', 'you', 'you']","['illiterate', 'poor', 'literate']",['our'],"['for', 'to']","['going', 'abuse', 'going', 'defend', 'will', 'say', 'know', 'work', 'nWriting', 'make']","['when', 'then']",[],[],"['are', 'are', 'does']","['Till', 'like', 'if', 'that']",till people like go abuse religion go defend illiterate poor nWe know work thank information age nwrite sex fiction literate,79,5,48,34,7,13,88,16,2,2,22,30,0.124,0.083,0.792,0.2677
1372,5ce1b70e884ce40b80b54800,Sun May 19 20:04:58 +0000 2019,#ExitPoll2019 are nothing but few overenthusiastic students discussing answers after a tough exam with lot of questions from out of syllabus! \n\nAll just speculations. Need not be true. Remem last election in TN. Everyone said DMK gonna win but ADMK did. Relax and wait for 23rd,0,0,0,are nothing but few overenthusiastic students discussing answers after a tough exam with lot of questions from out of syllabus! \n\nAll just speculations. Need not be true. Remem last election in TN. Everyone said DMK gonna win but ADMK did. Relax and wait for rd,are nothing but few overenthusiastic students discussing answers after a tough exam with lot of questions from out of syllabus!  n nAll just speculations  Need not be true  Remem last election in TN  Everyone said DMK gonna win but ADMK did  Relax and wait for rd,['#ExitPoll2019'],[[]],"['students', 'answers', 'exam', 'lot', 'questions', 'election', 'gon', 'rd']","['syllabus', 'nAll', 'Remem', 'TN', 'DMK', 'ADMK']","['nothing', 'Everyone']","['few', 'overenthusiastic', 'tough', 'true', 'last']",['a'],"['after', 'with', 'of', 'from', 'of', 'in', 'for']","['discussing', 'speculations', 'Need', 'said', 'win', 'Relax', 'wait']",['just'],[],[],"['are', 'be', 'did']","['but', 'out']",overenthusiastic student discuss answer tough exam lot question syllabus nAll speculation need true Remem election TN say DMK go to win ADMK relax wait rd,76,50,23,52,5,50,70,8,2,2,20,14,0.16699999999999998,0.085,0.7490000000000001,0.7646
1373,5ce1b88e884ce40b80b54c0e,Sun May 19 20:11:38 +0000 2019,At one end it's the #GameOfThrones which screwed up half the world.. and then #ExitPoll2019 where every Tom Dick and Harry has an opinion on who will win. If the nation knew who was right everyone would have unanimously voted for him..it's jus the choice of the better #Evil,1,0,0,At one end it's the which screwed up half the world.. and then where every Tom Dick and Harry has an opinion on who will win. If the nation knew who was right everyone would have unanimously voted for him..it's jus the choice of the better,At one end it's the which screwed up half the world   and then where every Tom Dick and Harry has an opinion on who will win  If the nation knew who was right everyone would have unanimously voted for him  it's jus the choice of the better,"['#GameOfThrones', '#ExitPoll2019', '#Evil']",[[]],"['end', 'world', 'opinion', 'nation', 'choice']","['Tom', 'Dick', 'Harry']","['it', 'who', 'who', 'everyone', 'him', 'it']","['jus', 'better']","['the', 'which', 'half', 'the', 'every', 'an', 'the', 'the', 'the']","['At', 'up', 'on', 'for', 'of']","['screwed', 'will', 'win', 'knew', 'would', 'voted']","['then', 'where', 'right', 'unanimously']",[],[],"[""'s"", 'has', 'was', 'have', ""'s""]",['If'],end screw half world    Tom Dick Harry opinion win nation know right unanimously vote jus choice well,47,24,45,17,67,31,52,41,2,2,34,6,0.109,0.177,0.7140000000000001,-0.6369
1374,5ce1b8a3884ce40b80b54c36,Sun May 19 19:13:54 +0000 2019,Reality Of Most Of Exit Polls\n\nMost of ppl they ask accept they have Vote for BJP but Pollsters dnt agree.\nThey assume ppl r lying.\nNumber of seats decided on their assumptions.\n\nThey r just fooling ppl.\nBig Zero credibility for news channels &amp; exit polls after this confession https://t.co/juO4hGmdCO,2,0,0,Reality Of Most Of Exit Polls\n\nMost of ppl they ask accept they have Vote for BJP but Pollsters dnt agree.\nThey assume ppl r lying.\nNumber of seats decided on their assumptions.\n\nThey r just fooling ppl.\nBig Zero credibility for news channels &amp; exit polls after this confession,Reality Of Most Of Exit Polls n nMost of ppl they ask accept they have Vote for BJP but Pollsters dnt agree  nThey assume ppl r lying  nNumber of seats decided on their assumptions  n nThey r just fooling ppl  nBig Zero credibility for news channels &amp; exit polls after this confession,[[]],[[]],"['Reality', 'Exit', 'Polls', 'Vote', 'dnt', 'r', 'seats', 'assumptions', 'ppl', 'credibility', 'news', 'channels', 'exit', 'polls', 'confession']","['nMost', 'ppl', 'BJP', 'Pollsters', 'nThey', 'ppl', 'nNumber', 'nThey', 'r', 'nBig', 'Zero', 'amp']","['they', 'they']",['Most'],"['their', 'this']","['Of', 'Of', 'of', 'for', 'of', 'on', 'for', 'after']","['ask', 'accept', 'agree', 'assume', 'lying', 'decided', 'fooling']",['just'],[],[],['have'],[],reality exit poll nMost ppl ask accept vote BJP Pollsters dnt agree nThey assume ppl lie nNumber seat decide assumption nThey fool ppl nBig Zero credibility news channel amp exit poll confession,145,100,16,8,17,53,67,8,2,2,8,2,0.036000000000000004,0.07200000000000001,0.892,-0.4118
1375,5ce1b94d884ce40b80b54e51,Sun May 19 15:28:24 +0000 2019,"She is 70+.Cant walk for more than 100m due to her weight &amp; knees. \nStill she insisted to take her to poling booth to vote for @narendramodi Ji\nWe said,BJP is already winning as everyone voting4BJP, but she was not ready to even take a single vote risk for Modi Ji#ExitPoll2019 https://t.co/SCGMuapqm2",1,0,0,"She is +.Cant walk for more than m due to her weight &amp; knees. \nStill she insisted to take her to poling booth to vote for Ji\nWe said,BJP is already winning as everyone voting4BJP, but she was not ready to even take a single vote risk for Modi Ji",She is + Cant walk for more than m due to her weight &amp; knees   nStill she insisted to take her to poling booth to vote for Ji nWe said BJP is already winning as everyone voting4BJP  but she was not ready to even take a single vote risk for Modi Ji,['#ExitPoll2019'],['@narendramodi'],"['m', 'weight', 'amp', 'knees', 'booth', 'nWe', 'vote', 'risk']","['nStill', 'Ji', 'BJP', 'voting4BJP', 'Modi', 'Ji']","['She', 'she', 'her', 'everyone', 'she']","['more', 'ready', 'single']","['her', 'a']","['for', 'due', 'to', 'to', 'for', 'for']","['Ca', 'walk', 'insisted', 'take', 'poling', 'vote', 'said', 'winning', 'take']","['already', 'even']",[],[],"['is', 'is', 'was']","['than', 'as']",not walk weight amp knee    nStill insist pole booth vote Ji nWe say BJP win voting4BJP ready single vote risk Modi Ji,63,51,40,27,12,40,79,19,2,2,19,14,0.04,0.096,0.865,-0.4793
1376,5ce1b96d884ce40b80b54ed0,Sun May 19 20:15:24 +0000 2019,"I also want to put out my forecast for West Bengal after following the state politics for decades and covering this elections.\n\nTMC- 25-26\nBJP - 12-13\nCPIM - 2\nCong- 2\n\nWith this result, if Modi forms govt at centre, Bengal will again vote in 6 months.\n\n#ExitPoll2019",0,0,0,"I also want to put out my forecast for West Bengal after following the state politics for decades and covering this elections.\n\nTMC- -26\nBJP - -13\nCPIM - \nCong- \n\nWith this result, if Modi forms govt at centre, Bengal will again vote in months.\n\n",I also want to put out my forecast for West Bengal after following the state politics for decades and covering this elections  n nTMC- -26 nBJP - -13 nCPIM -  nCong-  n nWith this result  if Modi forms govt at centre  Bengal will again vote in months  n n,['#ExitPoll2019'],[[]],"['forecast', 'state', 'politics', 'decades', 'elections', 'nCPIM', 'result', 'months']","['West', 'Bengal', 'nTMC-', 'nWith', 'Modi', 'govt', 'centre', 'Bengal', 'n']",['I'],[],"['my', 'the', 'this', 'this']","['out', 'for', 'after', 'for', 'at', 'in']","['want', 'put', 'following', 'covering', 'forms', 'will', 'vote']","['also', 'again']",[],[],[],['if'],want forecast West Bengal follow state politic decade cover election nTMC- -26 nbjp -13 ncpim ncong- nWith result Modi form govt centre Bengal vote month,86,77,5,2,29,42,65,17,2,2,2,6,0.03,0.0,0.97,0.0772
1377,5ce1ba23884ce40b80b5516c,Sun May 19 20:18:22 +0000 2019,"During the last exit poll in Bihar it was predicted bjp would win a landslide victory. But Nitish Kumar had the last laugh. i am a neutral supporter&amp; i wish some mature senior leader in congress like Pranab mukerjee,ak Anthony would have been the PM hopefulls #ExitPoll2019",0,1,0,"During the last exit poll in Bihar it was predicted bjp would win a landslide victory. But Nitish Kumar had the last laugh. i am a neutral supporter&amp; i wish some mature senior leader in congress like Pranab mukerjee,ak Anthony would have been the PM hopefulls",During the last exit poll in Bihar it was predicted bjp would win a landslide victory  But Nitish Kumar had the last laugh  i am a neutral supporter&amp; i wish some mature senior leader in congress like Pranab mukerjee ak Anthony would have been the PM hopefulls,['#ExitPoll2019'],[[]],"['exit', 'poll', 'landslide', 'victory', 'laugh', 'supporter&amp', 'leader', 'mukerjee', 'PM', 'hopefulls']","['Bihar', 'bjp', 'Nitish', 'Kumar', 'congress', 'Pranab', 'ak', 'Anthony']","['it', 'i', 'i']","['last', 'last', 'neutral', 'mature', 'senior']","['the', 'a', 'the', 'a', 'some', 'the']","['During', 'in', 'in']","['predicted', 'would', 'win', 'wish', 'would']",[],[],[],"['was', 'had', 'am', 'have', 'been']",['like'],exit poll Bihar predict bjp win landslide victory Nitish Kumar laugh neutral supporter&amp wish mature senior leader congress like Pranab mukerjee ak Anthony pm hopefull,107,74,16,47,39,22,46,2,2,2,36,8,0.298,0.0,0.7020000000000001,0.9571
